iteration,loss
0,2.1816747188568115
1,0.9219101071357727
2,0.32006409764289856
3,1.2112334966659546
4,1.4230462312698364
5,0.37081536650657654
6,1.2535985708236694
7,0.9601163268089294
8,0.44070637226104736
9,0.8031394481658936
10,0.3615371584892273
11,0.47464805841445923
12,1.0825706720352173
13,0.7407283186912537
14,0.6574081778526306
15,0.7944515943527222
16,0.44619205594062805
17,0.5136919617652893
18,0.3862403929233551
19,0.40456417202949524
20,0.851202130317688
21,0.7879301309585571
22,0.7051962018013
23,0.24876096844673157
24,0.5877046585083008
25,0.40085476636886597
26,0.08263175934553146
27,0.6702265739440918
28,0.8088276386260986
29,0.1457950472831726
30,0.5189995765686035
31,0.8135238885879517
32,0.4446938633918762
33,1.0104155540466309
34,0.7032541632652283
35,0.7560715079307556
36,0.3341387212276459
37,0.860522985458374
38,1.0001895427703857
39,0.46249836683273315
40,0.5714108943939209
41,0.7816358208656311
42,0.6440137028694153
43,0.7556723952293396
44,0.5866503715515137
45,0.8199057579040527
46,1.012367844581604
47,0.7260883450508118
48,0.19238759577274323
49,0.7508290410041809
50,0.9135072827339172
51,0.9764907956123352
52,0.73100745677948
53,0.44964471459388733
54,0.3969133198261261
55,0.6597724556922913
56,0.3894146680831909
57,0.7191758155822754
58,0.978954017162323
59,0.5045738220214844
60,0.9764549732208252
61,0.3766143023967743
62,0.3274524509906769
63,0.4326761066913605
64,1.047471284866333
65,0.4512808322906494
66,1.1775236129760742
67,0.5156390070915222
68,0.2430756539106369
69,0.5550881028175354
70,0.4758061170578003
71,0.5611000657081604
72,1.0613853931427002
73,0.4035227298736572
74,0.8060437440872192
75,0.9295697212219238
76,0.488381564617157
77,0.42369338870048523
78,0.7719013094902039
79,0.8494888544082642
80,0.6054415106773376
81,0.4599728286266327
82,0.5584951043128967
83,0.3617050349712372
84,0.7597106099128723
85,0.33485138416290283
86,0.808052659034729
87,0.17826054990291595
88,0.8632646799087524
89,0.1635330468416214
90,0.6235529780387878
91,0.7345411777496338
92,0.8498734831809998
93,0.5517633557319641
94,0.704524576663971
95,0.5111894607543945
96,0.5094353556632996
97,0.7456416487693787
98,0.4088086485862732
99,0.26180127263069153
100,0.5152823328971863
101,0.2829645574092865
102,0.4495171308517456
103,0.3855479657649994
104,0.47329702973365784
105,0.4518219828605652
106,0.9154227375984192
107,0.5085969567298889
108,0.4219833314418793
109,1.212178349494934
110,0.4026449918746948
111,0.4888244867324829
112,0.6773146390914917
113,0.5565294027328491
114,0.3900231420993805
115,0.6794869303703308
116,0.5982034206390381
117,0.6369319558143616
118,0.3251476585865021
119,0.24054308235645294
120,0.5022574663162231
121,0.290142297744751
122,0.19819079339504242
123,0.7921249270439148
124,0.5135433077812195
125,0.4206063449382782
126,0.33939483761787415
127,0.9551143646240234
128,0.3094978928565979
129,0.604145884513855
130,0.5006241798400879
131,0.45279648900032043
132,0.4039740264415741
133,0.5697099566459656
134,0.581985354423523
135,0.442867249250412
136,1.0805226564407349
137,0.43004846572875977
138,0.14262814819812775
139,0.5054469108581543
140,0.691940426826477
141,0.6482985615730286
142,0.6249299645423889
143,1.235055685043335
144,0.7365502715110779
145,0.2986510694026947
146,0.4504730999469757
147,0.27960404753685
148,0.21320636570453644
149,0.2628041207790375
150,0.6007447838783264
151,0.3163890838623047
152,0.36416029930114746
153,0.16929231584072113
154,1.0583381652832031
155,0.9646691679954529
156,0.3382059931755066
157,1.013069987297058
158,0.2930273711681366
159,0.7510201334953308
160,0.2972744405269623
161,0.5858837962150574
162,0.5437178015708923
163,0.6002122163772583
164,0.46339812874794006
165,0.7140117287635803
166,0.5184977650642395
167,0.5964260101318359
168,0.45656177401542664
169,0.29343149065971375
170,0.365127831697464
171,0.13885951042175293
172,0.5958396196365356
173,0.4882713556289673
174,0.4689030349254608
175,0.5542218685150146
176,0.5562189817428589
177,0.5816968083381653
178,0.6885241270065308
179,0.4860025942325592
180,0.5140984058380127
181,0.6977364420890808
182,0.2956705689430237
183,0.5884832739830017
184,0.227479949593544
185,0.47961488366127014
186,0.5814520716667175
187,0.30507826805114746
188,0.19171668589115143
189,0.5640499591827393
190,0.4163461923599243
191,0.6611539125442505
192,0.5719027519226074
193,0.7278274297714233
194,0.5059616565704346
195,0.7145752310752869
196,0.2540261149406433
197,0.23349128663539886
198,0.29553884267807007
199,0.7035439610481262
200,0.3966504633426666
201,0.5330410003662109
202,0.632094144821167
203,0.4189297556877136
204,0.31676873564720154
205,0.44118615984916687
206,0.7789958119392395
207,0.4811360836029053
208,0.2832047939300537
209,0.24657578766345978
210,0.3271743953227997
211,0.18198607861995697
212,0.283974289894104
213,0.7054606080055237
214,0.4885076880455017
215,0.34661415219306946
216,0.21783138811588287
217,0.7176955342292786
218,0.43720048666000366
