iteration,loss
0,2.1612536907196045
1,1.5667299032211304
2,1.186564326286316
3,0.7081364989280701
4,0.9671943187713623
5,0.7006270885467529
6,0.7992693781852722
7,0.49628975987434387
8,0.5017214417457581
9,1.2106996774673462
10,1.1493456363677979
11,0.5578427314758301
12,0.8994549512863159
13,0.7133584022521973
14,0.46580520272254944
15,0.8079781532287598
16,0.8058627843856812
17,0.9934929013252258
18,0.6359432339668274
19,0.7291218638420105
20,0.7663601040840149
21,0.952275276184082
22,1.040329933166504
23,0.8016282320022583
24,0.48595908284187317
25,1.0353246927261353
26,0.544222891330719
27,0.4187098443508148
28,0.6577717065811157
29,0.836977481842041
30,0.6185758709907532
31,0.36952394247055054
32,0.7612224221229553
33,0.5193199515342712
34,0.5509030222892761
35,1.0371838808059692
36,0.49891921877861023
37,1.0119682550430298
38,0.7282283306121826
39,0.6381176710128784
40,0.46497851610183716
41,0.6859069466590881
42,0.7030913829803467
43,0.603692352771759
44,0.572303831577301
45,0.4799342751502991
46,0.5672605037689209
47,0.7842909097671509
48,0.9647173881530762
49,1.0393682718276978
50,0.7246699929237366
51,0.3934110403060913
52,0.5288137197494507
53,0.38419634103775024
54,0.2974011301994324
55,0.6614128351211548
56,0.3740576207637787
57,0.5840042233467102
58,0.8049290180206299
59,0.7564631104469299
60,0.39258530735969543
61,0.8043787479400635
62,0.4868288040161133
63,0.781775712966919
64,0.16887900233268738
65,0.1174871101975441
66,0.4723323583602905
67,0.6466361880302429
68,0.6630366444587708
69,0.9197438955307007
70,0.6233046650886536
71,0.9307470917701721
72,0.3597456216812134
73,0.6127679347991943
74,0.6173471808433533
75,0.4719686806201935
76,0.4838241934776306
77,0.4256809949874878
78,0.2587651312351227
79,0.5748922824859619
80,0.7098876237869263
81,0.7674559354782104
82,0.472417414188385
83,0.7063335180282593
84,0.5131016969680786
85,0.3748975098133087
86,0.744618833065033
87,0.7316545248031616
88,0.4213051497936249
89,0.49615296721458435
90,0.8036549091339111
91,0.7725931406021118
92,0.9322658181190491
93,0.7389019727706909
94,0.3665575385093689
95,0.6666728258132935
96,0.628822386264801
97,0.4312616288661957
98,0.5726385712623596
99,0.3500226140022278
100,0.33928683400154114
101,0.8400552272796631
102,0.292953222990036
103,0.5018765330314636
104,0.5043455362319946
105,1.076483130455017
106,0.4221634566783905
107,0.5155909061431885
108,0.49590107798576355
109,0.47487491369247437
110,0.7308979630470276
111,0.8170267939567566
112,0.5415834188461304
113,0.5522104501724243
114,0.4412743151187897
115,0.43320050835609436
116,0.40804246068000793
117,0.23512960970401764
118,0.5406602025032043
119,0.5069935321807861
120,0.4018375277519226
121,0.5332009792327881
122,0.22442086040973663
123,0.8238294124603271
124,0.4596751928329468
125,0.25433453917503357
126,0.19115442037582397
127,0.2742297649383545
128,0.35635074973106384
129,0.5011296272277832
130,0.9677745699882507
131,0.2200372964143753
132,0.4412602186203003
133,0.23092280328273773
134,0.37322893738746643
135,0.2698536813259125
136,0.42010942101478577
137,0.33853280544281006
138,0.3376588523387909
139,1.0341655015945435
140,0.7300713658332825
141,0.47564804553985596
142,0.5557650327682495
143,0.2970331609249115
144,0.4569081962108612
145,0.28132307529449463
146,0.3404843211174011
147,0.40463483333587646
148,0.3724938631057739
149,0.47869372367858887
150,0.9441046118736267
151,0.7680574655532837
152,0.4195718467235565
153,0.34718209505081177
154,0.1629289984703064
155,0.32150259613990784
156,0.5900321006774902
157,0.33681562542915344
158,0.5560414791107178
159,0.7663034200668335
160,0.6408144235610962
161,0.5558649301528931
162,0.6375166177749634
163,0.8780123591423035
164,0.3574594259262085
165,0.4210439920425415
166,0.43099111318588257
167,0.6231765151023865
168,0.2856442928314209
169,0.16988100111484528
170,0.35669684410095215
171,0.6581254601478577
172,0.5056875944137573
173,0.5330961346626282
174,0.21168650686740875
175,0.4831543564796448
176,0.15575523674488068
177,0.42390114068984985
178,0.14105500280857086
179,0.8420296907424927
180,0.3608282804489136
181,0.11071188002824783
182,0.6117229461669922
183,0.6992221474647522
184,0.39750468730926514
185,0.4053294062614441
186,0.4912198781967163
187,0.4487267732620239
